,region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,lninc,custcat
617,Zone 3,16,50,Unmarried,5,263,High school degree,29,No,Female,3,Yes,Yes,No,Yes,3.75,17.0,31.95,0.0,21.9,59.75,253.35,463.25,0.0,309.05,No,No,No,No,Yes,Yes,Yes,Yes,Yes,1.321756,5.572154,Plus service
618,Zone 2,59,30,Unmarried,2,34,College degree,2,No,Female,1,No,Yes,Yes,No,16.7,0.0,32.25,11.75,0.0,1020.35,0.0,1939.15,680.0,0.0,Yes,Yes,No,No,No,No,No,No,No,2.815409,3.526361,E-service
619,Zone 1,60,64,Unmarried,14,33,High school degree,13,Yes,Male,1,Yes,No,Yes,Yes,30.75,22.25,0.0,12.25,47.4,1829.4,1391.0,0.0,670.0,2962.1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3.42589,3.496508,Total service
620,Zone 3,55,47,Unmarried,11,37,Did not complete high school,11,No,Male,1,Yes,No,Yes,No,14.75,20.25,0.0,10.75,0.0,786.2,1170.75,0.0,570.0,0.0,No,No,No,No,Yes,No,No,Yes,No,2.691243,3.610918,Plus service
621,Zone 1,18,56,Unmarried,22,296,High school degree,25,No,Male,1,No,No,Yes,No,3.4,0.0,0.0,8.25,0.0,49.7,0.0,0.0,160.0,0.0,No,No,No,No,Yes,No,No,No,No,1.223775,5.690359,Basic service
622,Zone 2,16,22,Unmarried,0,26,Some college,0,No,Female,3,No,Yes,No,No,4.1,0.0,29.35,0.0,0.0,64.95,0.0,514.15,0.0,0.0,Yes,No,No,No,No,No,No,No,Yes,1.410987,3.258097,E-service
623,Zone 1,35,57,Married,32,47,College degree,12,No,Male,2,No,Yes,Yes,No,7.25,0.0,33.7,18.75,0.0,263.55,0.0,1153.35,630.0,0.0,Yes,No,No,Yes,No,No,No,No,No,1.981001,3.850148,E-service
624,Zone 3,31,23,Married,1,31,Some college,1,No,Female,2,Yes,Yes,Yes,Yes,16.6,19.0,58.7,16.5,51.35,520.4,537.4,1712.5,450.0,1533.9,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.809403,3.433987,Total service
625,Zone 2,20,49,Married,5,264,High school degree,29,No,Female,2,No,No,No,No,9.6,0.0,0.0,0.0,0.0,159.2,0.0,0.0,0.0,0.0,No,No,No,No,No,Yes,No,No,No,2.261763,5.575949,Basic service
626,Zone 2,16,27,Unmarried,5,41,College degree,2,No,Female,1,Yes,Yes,Yes,Yes,6.9,15.75,42.75,17.25,30.95,100.9,278.5,615.4,255.0,450.45,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.931521,3.713572,Total service
627,Zone 2,69,48,Married,27,55,High school degree,4,No,Male,2,Yes,Yes,Yes,No,19.6,35.75,34.25,62.0,0.0,1411.7,2396.7,2440.55,4125.0,0.0,Yes,No,No,No,No,Yes,Yes,No,No,2.97553,4.007333,Plus service
628,Zone 3,69,66,Married,31,49,High school degree,15,No,Male,2,Yes,No,Yes,No,23.1,29.25,0.0,25.5,0.0,1566.8,2063.45,0.0,1750.0,0.0,No,No,No,No,No,No,No,No,No,3.139833,3.89182,Basic service
629,Zone 2,27,24,Married,3,26,Did not complete high school,7,No,Female,4,No,No,No,No,6.05,0.0,0.0,0.0,0.0,137.7,0.0,0.0,0.0,0.0,No,No,Yes,No,No,No,No,No,No,1.800058,3.258097,Basic service
630,Zone 3,48,39,Unmarried,20,110,College degree,9,No,Male,1,Yes,No,Yes,Yes,18.05,30.25,0.0,8.75,30.4,812.65,1472.7,0.0,475.0,1503.95,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,2.893146,4.70048,Plus service
631,Zone 1,18,52,Married,20,66,Did not complete high school,19,No,Female,2,Yes,No,Yes,No,12.8,27.75,0.0,10.5,0.0,204.95,520.6,0.0,170.0,0.0,No,No,No,Yes,No,No,Yes,No,No,2.549445,4.189655,Basic service
632,Zone 2,24,40,Married,4,39,Some college,5,No,Female,2,Yes,No,Yes,Yes,4.05,25.75,0.0,27.5,22.5,117.05,628.05,0.0,570.0,529.1,No,No,Yes,No,Yes,Yes,Yes,Yes,No,1.398717,3.663562,Plus service
633,Zone 2,17,42,Unmarried,6,31,High school degree,2,No,Male,1,Yes,No,No,Yes,8.25,24.5,0.0,0.0,26.4,140.85,404.8,0.0,0.0,447.95,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,2.110213,3.433987,Total service
634,Zone 2,9,24,Married,3,26,College degree,1,No,Female,3,No,Yes,No,No,7.65,0.0,23.25,0.0,0.0,75.25,0.0,169.75,0.0,0.0,No,No,No,No,No,No,Yes,No,No,2.034706,3.258097,Basic service
635,Zone 2,15,46,Unmarried,5,232,College degree,15,No,Female,2,Yes,Yes,Yes,Yes,4.3,23.0,45.15,22.75,31.3,41.35,357.5,582.0,305.0,474.5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.458615,5.446737,Total service
636,Zone 1,62,37,Married,10,43,College degree,1,No,Female,3,No,Yes,Yes,No,9.2,0.0,37.2,18.75,0.0,539.65,0.0,2302.4,1160.0,0.0,Yes,No,No,No,Yes,No,No,No,No,2.219203,3.7612,E-service
637,Zone 1,9,41,Unmarried,12,39,College degree,3,No,Male,1,No,Yes,No,Yes,4.7,0.0,39.65,0.0,20.8,26.3,0.0,318.25,0.0,135.95,No,Yes,Yes,Yes,No,No,No,No,Yes,1.547563,3.663562,Basic service
638,Zone 2,71,41,Married,10,73,High school degree,23,No,Female,2,No,No,Yes,No,32.65,0.0,0.0,41.75,0.0,2412.6,0.0,0.0,3085.0,0.0,Yes,No,No,No,Yes,Yes,Yes,No,No,3.485845,4.290459,Plus service
639,Zone 2,62,59,Married,37,74,Did not complete high school,20,No,Male,2,Yes,No,Yes,No,16.1,36.0,0.0,11.0,0.0,972.0,2245.35,0.0,645.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,2.778819,4.304065,Plus service
640,Zone 2,20,38,Unmarried,19,237,College degree,13,No,Male,1,Yes,Yes,Yes,Yes,6.0,21.25,34.4,9.75,26.9,164.2,473.4,711.4,215.0,491.1,No,No,Yes,Yes,Yes,Yes,Yes,No,No,1.791759,5.46806,Total service
641,Zone 1,19,33,Married,11,22,Did not complete high school,3,No,Male,5,No,No,Yes,No,3.95,0.0,0.0,36.25,0.0,79.6,0.0,0.0,685.0,0.0,Yes,No,No,No,Yes,Yes,No,Yes,No,1.373716,3.091042,Plus service
642,Zone 2,49,61,Married,28,21,Did not complete high school,8,No,Male,2,Yes,No,Yes,No,15.85,24.75,0.0,8.75,0.0,757.4,1228.85,0.0,395.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,2.76317,3.044522,Plus service
643,Zone 3,3,64,Unmarried,3,9,High school degree,6,Yes,Male,1,No,No,No,No,4.95,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,1.599388,2.197225,Basic service
644,Zone 1,33,36,Unmarried,2,41,Post-undergraduate degree,10,No,Male,1,No,Yes,No,Yes,4.15,0.0,39.1,0.0,27.05,93.25,0.0,1225.35,0.0,841.95,No,Yes,No,Yes,No,No,No,No,Yes,1.423108,3.713572,Basic service
645,Zone 2,38,44,Unmarried,1,50,College degree,7,No,Female,1,No,Yes,Yes,No,7.15,0.0,24.6,10.0,0.0,277.5,0.0,891.8,355.0,0.0,Yes,No,No,Yes,No,No,No,No,Yes,1.967112,3.912023,E-service
646,Zone 3,42,48,Married,14,27,Some college,5,No,Female,3,Yes,Yes,Yes,Yes,16.5,36.0,54.2,22.75,28.4,692.2,1540.15,2100.25,910.0,1199.95,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2.80336,3.295837,Total service
647,Zone 1,11,26,Unmarried,2,53,Some college,3,No,Male,1,Yes,Yes,Yes,Yes,4.15,21.5,43.7,11.75,38.8,34.7,188.35,431.3,110.0,415.8,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,1.423108,3.970292,Total service
648,Zone 3,27,28,Married,0,58,Some college,0,No,Male,2,Yes,No,No,No,5.8,22.5,0.0,0.0,0.0,163.65,566.15,0.0,0.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,1.757858,4.060443,Plus service
649,Zone 3,23,50,Unmarried,1,151,College degree,8,No,Female,1,Yes,No,No,No,8.25,21.75,0.0,0.0,0.0,186.5,438.4,0.0,0.0,0.0,No,No,No,No,Yes,No,No,No,No,2.110213,5.01728,Basic service
650,Zone 2,4,38,Married,13,54,High school degree,4,No,Male,2,Yes,No,Yes,Yes,4.75,26.25,0.0,48.5,24.45,21.75,115.0,0.0,140.0,50.45,No,Yes,No,No,Yes,Yes,Yes,Yes,No,1.558145,3.988984,Plus service
651,Zone 3,36,42,Unmarried,5,31,Did not complete high school,4,No,Female,1,No,No,No,No,10.05,0.0,0.0,0.0,0.0,373.75,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,2.307573,3.433987,Basic service
652,Zone 2,37,42,Unmarried,10,115,Did not complete high school,22,No,Female,1,No,No,Yes,No,15.1,0.0,0.0,18.5,0.0,494.45,0.0,0.0,665.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,2.714695,4.744932,Plus service
653,Zone 3,24,58,Married,30,24,Did not complete high school,5,No,Male,2,Yes,No,No,No,7.65,16.0,0.0,0.0,0.0,177.4,420.65,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,2.034706,3.178054,Basic service
654,Zone 3,4,24,Unmarried,1,17,High school degree,2,No,Male,3,No,No,No,No,3.2,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,1.163151,2.833213,Basic service
655,Zone 3,54,33,Unmarried,5,47,High school degree,13,No,Female,2,Yes,No,Yes,No,13.9,32.0,0.0,20.25,0.0,732.2,1671.9,0.0,1125.0,0.0,No,No,No,No,Yes,Yes,No,Yes,No,2.631889,3.850148,Plus service
656,Zone 3,7,49,Unmarried,8,36,Did not complete high school,0,No,Female,1,Yes,No,Yes,No,8.85,19.5,0.0,53.25,0.0,77.0,123.3,0.0,325.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,2.180417,3.583519,Plus service
657,Zone 1,10,28,Unmarried,9,75,College degree,1,No,Male,1,Yes,Yes,Yes,Yes,6.2,27.5,42.4,40.0,36.3,45.95,225.85,373.15,340.0,290.65,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.824549,4.317488,Total service
658,Zone 3,24,35,Married,10,41,Post-undergraduate degree,6,No,Female,2,No,Yes,No,No,3.3,0.0,30.3,0.0,0.0,88.65,0.0,711.2,0.0,0.0,Yes,No,No,Yes,No,No,No,No,Yes,1.193922,3.713572,E-service
659,Zone 3,12,31,Unmarried,8,18,College degree,4,No,Male,1,No,Yes,No,No,3.7,0.0,24.3,0.0,0.0,48.55,0.0,243.4,0.0,0.0,No,No,No,Yes,No,No,No,No,Yes,1.308333,2.890372,Basic service
660,Zone 2,45,54,Unmarried,25,171,Some college,33,No,Female,1,Yes,No,Yes,No,9.05,18.5,0.0,8.75,0.0,385.2,845.65,0.0,365.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,2.202765,5.141664,Plus service
661,Zone 3,59,55,Married,29,42,Some college,21,No,Female,2,No,No,Yes,No,8.95,0.0,0.0,15.25,0.0,492.35,0.0,0.0,855.0,0.0,Yes,No,No,No,No,No,No,No,No,2.191654,3.73767,E-service
662,Zone 1,3,21,Married,1,36,Some college,0,No,Female,4,No,No,No,No,3.2,0.0,0.0,0.0,0.0,13.55,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,1.163151,3.583519,Basic service
663,Zone 3,8,35,Unmarried,6,31,Post-undergraduate degree,7,No,Male,1,Yes,Yes,No,Yes,4.4,17.25,35.65,0.0,42.05,34.65,155.15,237.8,0.0,288.25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.481605,3.433987,Total service
664,Zone 1,16,59,Unmarried,5,207,High school degree,37,No,Female,2,Yes,No,Yes,No,7.45,15.5,0.0,11.75,0.0,112.8,280.85,0.0,150.0,0.0,No,No,Yes,No,No,Yes,Yes,Yes,Yes,2.008214,5.332719,Total service
665,Zone 3,32,33,Unmarried,1,38,Did not complete high school,12,No,Female,1,No,No,Yes,No,7.3,0.0,0.0,33.75,0.0,231.45,0.0,0.0,1050.0,0.0,No,No,No,No,No,No,No,No,No,1.987874,3.637586,Basic service
666,Zone 1,8,49,Unmarried,14,134,College degree,9,No,Female,1,Yes,Yes,Yes,Yes,3.0,30.5,59.3,23.5,60.3,36.2,226.3,459.15,155.0,444.65,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.098612,4.89784,Total service
667,Zone 1,9,28,Married,8,28,Some college,4,No,Male,3,No,Yes,No,No,4.5,0.0,28.5,0.0,0.0,36.45,0.0,230.3,0.0,0.0,Yes,No,No,Yes,No,No,No,Yes,Yes,1.504077,3.332205,E-service
668,Zone 2,12,19,Married,0,15,High school degree,0,No,Female,4,No,Yes,No,No,5.85,0.0,22.15,0.0,0.0,102.45,0.0,274.7,0.0,0.0,Yes,No,No,No,No,No,No,No,No,1.766442,2.70805,E-service
669,Zone 2,24,43,Married,15,48,College degree,4,No,Male,6,Yes,Yes,Yes,Yes,14.4,25.75,37.2,57.75,36.95,339.55,591.2,870.05,1415.0,901.6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.667228,3.871201,Total service
670,Zone 3,72,75,Unmarried,48,14,High school degree,6,Yes,Female,1,No,No,Yes,No,37.3,0.0,0.0,109.25,0.0,2686.25,0.0,0.0,7515.0,0.0,Yes,No,No,No,No,No,No,No,No,3.618993,2.639057,E-service
671,Zone 3,58,61,Unmarried,42,101,College degree,18,No,Female,1,No,No,Yes,No,16.35,0.0,0.0,17.0,0.0,956.85,0.0,0.0,925.0,0.0,Yes,No,No,Yes,No,No,No,No,No,2.794228,4.615121,E-service
672,Zone 1,70,44,Married,24,87,High school degree,18,No,Male,3,Yes,No,Yes,No,18.9,47.5,0.0,25.0,0.0,1399.3,3310.4,0.0,1735.0,0.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,2.939162,4.465908,Plus service
673,Zone 3,9,25,Unmarried,3,27,Did not complete high school,4,No,Female,1,No,No,No,No,12.2,0.0,0.0,0.0,0.0,121.75,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,2.501436,3.295837,Basic service
674,Zone 1,49,25,Unmarried,1,27,Post-undergraduate degree,0,No,Female,1,No,Yes,Yes,Yes,9.9,0.0,43.15,5.5,26.9,496.95,0.0,2054.95,270.0,1252.85,Yes,Yes,Yes,Yes,No,No,No,No,Yes,2.292535,3.295837,E-service
675,Zone 3,52,54,Unmarried,7,59,Some college,22,No,Male,1,Yes,No,Yes,Yes,15.25,32.5,0.0,21.75,39.3,800.25,1644.05,0.0,1055.0,1991.75,Yes,No,No,No,Yes,Yes,No,Yes,No,2.72458,4.077537,Plus service
676,Zone 1,10,42,Married,10,294,College degree,9,No,Female,6,Yes,Yes,Yes,Yes,4.85,27.5,44.35,23.5,36.85,32.75,285.35,427.75,185.0,330.55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.578979,5.68358,Total service
677,Zone 1,14,52,Married,2,44,Some college,5,No,Male,2,No,No,Yes,Yes,4.85,0.0,0.0,14.25,14.9,68.95,0.0,0.0,185.0,212.25,No,Yes,No,No,Yes,Yes,No,No,No,1.578979,3.78419,Plus service
678,Zone 1,19,27,Married,3,35,High school degree,4,No,Male,6,Yes,No,Yes,No,5.4,20.5,0.0,23.0,0.0,116.2,398.15,0.0,415.0,0.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,1.686399,3.555348,Total service
679,Zone 3,12,36,Married,4,205,College degree,10,No,Female,4,No,Yes,No,Yes,5.95,0.0,38.3,0.0,32.0,53.75,0.0,433.05,0.0,397.3,Yes,Yes,Yes,Yes,No,No,No,No,Yes,1.783391,5.32301,E-service
680,Zone 1,65,59,Unmarried,27,732,Some college,31,No,Female,1,No,No,Yes,No,10.15,0.0,0.0,13.25,0.0,600.5,0.0,0.0,820.0,0.0,Yes,Yes,No,No,No,No,Yes,Yes,Yes,2.317474,6.595781,E-service
681,Zone 1,67,40,Married,14,59,Some college,11,No,Male,2,Yes,No,Yes,No,27.0,30.0,0.0,19.75,0.0,1722.5,1959.95,0.0,1245.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,3.295837,4.077537,Plus service
682,Zone 2,29,24,Married,3,23,Did not complete high school,7,No,Male,2,Yes,No,Yes,No,10.2,32.25,0.0,17.5,0.0,319.65,885.15,0.0,500.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,2.322388,3.135494,Plus service
683,Zone 3,55,46,Unmarried,8,87,High school degree,19,No,Female,1,No,Yes,Yes,No,17.9,0.0,28.0,15.25,0.0,982.9,0.0,1449.6,785.0,0.0,No,No,No,Yes,No,No,Yes,Yes,Yes,2.884801,4.465908,Basic service
684,Zone 3,71,67,Married,25,110,Did not complete high school,23,No,Female,2,Yes,No,Yes,No,33.85,21.75,0.0,18.25,0.0,2255.65,1487.7,0.0,1175.0,0.0,No,No,No,No,No,Yes,Yes,Yes,No,3.521939,4.70048,Plus service
685,Zone 3,5,44,Married,2,83,Some college,14,No,Female,3,Yes,No,Yes,Yes,4.0,26.25,0.0,20.25,21.95,32.0,131.95,0.0,50.0,80.35,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,1.386294,4.418841,Plus service
686,Zone 3,60,58,Unmarried,0,63,College degree,21,No,Female,3,Yes,Yes,Yes,No,16.35,28.0,23.85,13.25,0.0,1012.55,1581.7,1395.1,805.0,0.0,Yes,No,No,No,No,No,No,No,Yes,2.794228,4.143135,E-service
687,Zone 2,10,40,Unmarried,6,22,Some college,6,No,Female,1,No,No,No,No,5.05,0.0,0.0,0.0,0.0,59.95,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No,No,No,No,1.619388,3.091042,Basic service
688,Zone 3,52,64,Unmarried,44,43,Some college,7,No,Male,1,Yes,Yes,Yes,Yes,12.85,28.5,48.75,24.0,37.15,647.95,1542.25,2570.65,1210.0,1846.5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.553344,3.7612,Total service
689,Zone 2,61,43,Married,22,35,High school degree,11,No,Male,3,Yes,No,Yes,No,21.05,15.5,0.0,17.25,0.0,1264.0,933.8,0.0,1065.0,0.0,Yes,No,No,Yes,No,No,No,No,Yes,3.046901,3.555348,E-service
690,Zone 1,61,29,Married,5,48,High school degree,11,No,Male,4,No,No,Yes,No,17.55,0.0,0.0,37.0,0.0,1035.95,0.0,0.0,2165.0,0.0,Yes,No,No,No,No,No,No,Yes,No,2.865054,3.871201,E-service
691,Zone 2,67,47,Married,19,69,Some college,12,No,Male,3,Yes,No,Yes,No,49.35,27.0,0.0,10.25,0.0,3235.55,1838.2,0.0,690.0,0.0,Yes,No,No,No,Yes,Yes,Yes,Yes,No,3.898938,4.234107,Plus service
692,Zone 3,41,42,Married,12,26,College degree,5,No,Male,4,No,No,No,No,10.95,0.0,0.0,0.0,0.0,482.4,0.0,0.0,0.0,0.0,Yes,No,No,Yes,No,No,Yes,No,No,2.393339,3.258097,E-service
693,Zone 1,30,28,Unmarried,1,20,Did not complete high school,8,No,Female,1,No,No,No,No,12.4,0.0,0.0,0.0,0.0,369.45,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,2.517696,2.995732,Basic service
694,Zone 1,24,46,Unmarried,12,43,High school degree,6,No,Male,1,Yes,No,Yes,Yes,12.05,48.25,0.0,33.0,28.15,307.75,1079.05,0.0,820.0,662.2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.489065,3.7612,Total service
695,Zone 1,72,75,Unmarried,37,33,Did not complete high school,44,Yes,Female,1,Yes,No,Yes,No,49.3,31.75,0.0,26.0,0.0,3417.4,2254.15,0.0,1835.0,0.0,Yes,No,No,No,No,No,No,Yes,No,3.897924,3.496508,E-service
696,Zone 2,17,35,Unmarried,7,66,High school degree,11,No,Male,1,No,Yes,Yes,Yes,5.15,0.0,29.15,11.25,28.05,79.05,0.0,501.05,155.0,484.2,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1.638997,4.189655,Total service
697,Zone 2,65,72,Unmarried,46,12,High school degree,0,Yes,Male,1,No,No,Yes,No,29.6,0.0,0.0,18.0,0.0,1872.8,0.0,0.0,1160.0,0.0,Yes,No,No,No,No,Yes,Yes,Yes,No,3.387774,2.484907,Plus service
698,Zone 1,15,30,Married,8,90,High school degree,11,No,Male,5,Yes,No,Yes,Yes,7.35,18.5,0.0,9.75,23.0,125.8,265.55,0.0,150.0,375.9,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.9947,4.49981,Total service
699,Zone 1,34,33,Unmarried,8,35,Some college,2,No,Female,1,No,No,No,No,7.5,0.0,0.0,0.0,0.0,258.4,0.0,0.0,0.0,0.0,Yes,No,No,No,No,No,No,No,No,2.014903,3.555348,E-service
700,Zone 1,26,43,Unmarried,23,51,Post-undergraduate degree,4,No,Female,1,No,Yes,No,No,7.9,0.0,21.95,0.0,0.0,267.6,0.0,597.65,0.0,0.0,Yes,No,No,Yes,No,No,No,No,No,2.066863,3.931826,E-service
701,Zone 2,36,45,Unmarried,22,117,Some college,15,No,Female,1,No,No,No,No,10.5,0.0,0.0,0.0,0.0,429.1,0.0,0.0,0.0,0.0,Yes,No,No,No,No,No,No,No,Yes,2.351375,4.762174,E-service
702,Zone 1,60,48,Unmarried,29,100,High school degree,26,No,Female,1,Yes,No,Yes,No,24.4,42.25,0.0,13.5,0.0,1567.6,2481.25,0.0,745.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,3.194583,4.60517,Plus service
703,Zone 1,16,54,Unmarried,20,147,Did not complete high school,29,No,Male,4,Yes,No,Yes,No,6.95,23.25,0.0,6.5,0.0,98.5,357.95,0.0,90.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,1.938742,4.990433,Plus service
704,Zone 2,1,33,Unmarried,5,53,College degree,6,No,Female,1,No,No,No,No,1.95,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,0.667829,3.970292,Basic service
705,Zone 3,56,30,Married,9,57,Post-undergraduate degree,2,No,Male,4,No,Yes,Yes,No,16.85,0.0,36.7,6.5,0.0,948.3,0.0,1984.15,365.0,0.0,Yes,Yes,No,Yes,No,No,No,No,Yes,2.824351,4.043051,E-service
706,Zone 2,6,50,Unmarried,5,37,High school degree,0,No,Male,1,No,Yes,No,No,5.35,0.0,23.55,0.0,0.0,38.4,0.0,131.2,0.0,0.0,Yes,No,No,No,No,No,No,No,Yes,1.677097,3.610918,E-service
707,Zone 2,48,34,Unmarried,7,42,Some college,2,No,Female,1,No,No,Yes,No,14.15,0.0,0.0,8.0,0.0,678.3,0.0,0.0,355.0,0.0,Yes,No,No,No,No,Yes,No,No,No,2.649715,3.73767,E-service
708,Zone 2,34,36,Married,17,50,Did not complete high school,4,No,Male,2,Yes,No,Yes,No,10.2,24.5,0.0,13.75,0.0,326.8,824.25,0.0,405.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,2.322388,3.912023,Plus service
709,Zone 2,54,42,Married,0,55,College degree,2,No,Male,5,Yes,Yes,Yes,Yes,14.3,55.5,62.15,19.25,83.7,695.2,3086.35,3277.85,1050.0,4138.55,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.66026,4.007333,Total service
710,Zone 3,38,31,Married,2,42,High school degree,7,No,Female,4,Yes,No,Yes,No,10.8,22.25,0.0,9.25,0.0,407.55,772.5,0.0,335.0,0.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.379546,3.73767,Total service
711,Zone 2,25,55,Unmarried,15,37,Did not complete high school,7,No,Female,1,No,No,No,No,10.95,0.0,0.0,0.0,0.0,302.8,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,2.393339,3.610918,Basic service
712,Zone 1,47,69,Married,17,228,Some college,39,No,Female,4,Yes,Yes,Yes,Yes,10.8,35.5,37.5,21.0,50.9,464.35,1670.95,1766.9,1025.0,2404.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.379546,5.429346,Total service
713,Zone 1,72,62,Married,35,163,Post-undergraduate degree,31,No,Male,2,Yes,Yes,Yes,Yes,28.35,32.75,45.15,39.75,56.55,2017.6,2276.3,3225.45,2845.0,4109.9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3.344627,5.09375,Total service
714,Zone 2,6,35,Married,6,28,College degree,3,No,Female,3,Yes,Yes,Yes,Yes,3.25,23.0,39.35,18.5,30.3,9.35,103.3,190.3,95.0,154.55,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,1.178655,3.332205,Total service
715,Zone 1,30,51,Married,9,118,Post-undergraduate degree,21,No,Female,2,No,No,No,No,6.4,0.0,0.0,0.0,0.0,201.4,0.0,0.0,0.0,0.0,No,No,No,No,No,No,No,No,No,1.856298,4.770685,Basic service
716,Zone 1,65,70,Married,9,115,High school degree,39,Yes,Female,2,Yes,No,Yes,Yes,26.85,26.0,0.0,43.0,33.75,1749.6,1629.65,0.0,2865.0,2213.65,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3.290266,4.744932,Total service
717,Zone 1,22,44,Married,19,37,College degree,1,No,Male,2,Yes,No,Yes,No,14.3,35.25,0.0,18.5,0.0,332.9,702.05,0.0,370.0,0.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,2.66026,3.610918,Plus service
718,Zone 1,60,53,Unmarried,32,93,Did not complete high school,28,No,Male,1,Yes,No,Yes,No,13.35,39.5,0.0,21.0,0.0,806.35,2493.9,0.0,1260.0,0.0,No,No,No,No,Yes,Yes,Yes,Yes,No,2.591516,4.532599,Plus service
719,Zone 2,19,32,Unmarried,12,71,College degree,5,No,Female,1,Yes,Yes,Yes,Yes,5.25,21.5,62.4,17.0,47.8,97.4,419.25,1142.55,275.0,928.45,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.658228,4.26268,Total service
720,Zone 3,18,25,Unmarried,4,26,High school degree,7,No,Female,3,Yes,No,Yes,No,3.3,27.5,0.0,31.0,0.0,50.35,531.1,0.0,540.0,0.0,No,No,No,No,No,No,No,Yes,No,1.193922,3.258097,Basic service
721,Zone 1,9,37,Married,10,14,College degree,5,No,Female,6,No,Yes,No,No,2.4,0.0,25.25,0.0,0.0,22.6,0.0,183.25,0.0,0.0,No,No,No,No,Yes,No,No,No,No,0.875469,2.639057,Basic service
722,Zone 1,1,34,Married,6,18,Did not complete high school,0,No,Female,2,No,No,No,No,1.6,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No,No,No,No,0.470004,2.890372,Basic service
723,Zone 3,10,28,Married,2,36,College degree,0,No,Female,3,Yes,Yes,No,Yes,6.3,19.75,27.35,0.0,22.65,67.5,175.15,239.4,0.0,205.15,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.84055,3.583519,Total service
724,Zone 3,45,34,Married,14,43,College degree,0,No,Male,4,No,Yes,No,No,6.55,0.0,32.35,0.0,0.0,315.2,0.0,1446.45,0.0,0.0,Yes,No,No,Yes,No,No,No,No,Yes,1.879465,3.7612,E-service
